IDPROGRAMA,NAZIV,IDPREDMETA,NAZIVPREDMETA,OZNAKAROKA,SKGODINA,PROSECNAOCENA,BROJPOLAGANJA
201,"Matematika",2225,"Upravljanje projektima u industriji i nauci","sep2",2019,5.000,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan1",2015,8.750,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan1",2016,8.308,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan1",2017,9.000,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan1",2019,8.800,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan2",2015,8.429,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan2",2016,5.000,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan2",2017,7.667,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan2",2019,9.333,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jun1",2016,8.000,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jun1",2017,8.000,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jun1",2019,8.000,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","sep1",2015,5.000,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","sep1",2017,10.000,1
202,"Informatika",2225,"Upravljanje projektima u industriji i nauci","sep2",2019,5.000,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan1",2015,8.750,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan1",2016,8.308,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan1",2017,9.000,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan1",2019,8.800,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan2",2015,8.429,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan2",2016,5.000,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan2",2017,7.667,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jan2",2019,9.333,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jun1",2016,8.000,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jun1",2017,8.000,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","jun1",2019,8.000,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","sep1",2015,5.000,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","sep1",2017,10.000,1
203,"Informatika",2225,"Upravljanje projektima u industriji i nauci","sep2",2019,5.000,1
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jan1",2017,7.600,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jan2",2017,8.167,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2015,8.714,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2016,7.500,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2017,6.000,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2018,6.600,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2019,5.000,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun2",2015,8.615,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun2",2016,10.000,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun2",2018,9.333,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","jun2",2019,5.000,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","sep1",2015,6.667,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","sep1",2016,7.333,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","sep1",2017,7.000,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","sep2",2015,8.000,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","sep2",2016,7.500,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","sep2",2018,8.000,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","sep2",2019,8.000,2
201,"Matematika",2226,"Specijalni kurs - Elementi finansijske matematike","sep3",2019,5.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jan1",2017,7.600,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jan2",2017,8.167,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2015,8.714,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2016,7.500,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2017,6.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2018,6.600,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun1",2019,5.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun2",2015,8.615,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun2",2016,10.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun2",2018,9.333,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","jun2",2019,5.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","sep1",2015,6.667,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","sep1",2016,7.333,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","sep1",2017,7.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","sep2",2015,8.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","sep2",2016,7.500,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","sep2",2018,8.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","sep2",2019,8.000,2
202,"Informatika",2226,"Specijalni kurs - Elementi finansijske matematike","sep3",2019,5.000,2
103,"Informatika",2227,"Primenjena bioinformatika","jun1",2018,8.550,1
103,"Informatika",2227,"Primenjena bioinformatika","jun2",2018,10.000,1
103,"Informatika",2227,"Primenjena bioinformatika","jun2",2019,8.447,1
103,"Informatika",2227,"Primenjena bioinformatika","sep2",2019,8.556,1
103,"Informatika",2229,"Android iznutra","jun2",2016,10.000,1
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun1",2015,5.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun1",2016,5.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun1",2017,9.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun1",2018,10.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun1",2019,5.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun2",2015,10.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun2",2016,5.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun2",2017,9.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun2",2018,9.500,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","jun2",2019,5.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep1",2015,5.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep1",2016,10.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep1",2017,10.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep1",2018,8.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep1",2019,5.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep2",2015,10.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep2",2016,10.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep2",2019,5.000,2
201,"Matematika",2230,"Metodika nastave algebre i matematicke logike sa skolskom praksom","sep3",2019,9.250,2
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun1",2015,5.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun1",2016,7.500,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun1",2017,6.250,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun1",2018,5.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun1",2019,5.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun2",2015,7.333,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun2",2016,5.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun2",2017,7.250,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun2",2018,6.500,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","jun2",2019,5.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep1",2015,5.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep1",2016,6.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep1",2018,6.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep1",2019,5.333,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep2",2015,6.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep2",2016,5.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep2",2018,6.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep2",2019,6.000,3
201,"Matematika",2231,"Metodika nastave analize sa skolskom praksom","sep3",2019,7.000,3
201,"Matematika",2232,"Studijski istrazivacki rad 1","sep2",2017,8.333,1
201,"Matematika",2232,"Studijski istrazivacki rad 1","sep2",2018,8.000,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","jan2",2018,8.000,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","janps",2018,7.000,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","jun2",2017,9.000,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","kom",2015,8.600,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","sep2",2015,8.000,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","sep2",2016,8.000,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","sep2",2017,9.000,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","sep2",2018,7.500,1
201,"Matematika",2233,"Studijski istrazivacki rad 2","sep4",2019,7.500,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jan1",2017,5.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jan1",2018,10.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jan1",2019,10.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jan2",2017,5.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jan2",2018,10.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jan2",2019,5.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jun1",2015,10.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jun1",2016,5.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jun1",2017,8.667,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jun1",2018,8.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jun2",2015,10.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","jun2",2016,5.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","sep1",2016,5.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","sep1",2017,9.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","sep1",2018,9.000,1
201,"Matematika",2234,"Metodika nastave geometrije sa skolskom praksom","sep2",2016,10.000,1
201,"Matematika",2235,"Odabrana poglavlja geometrije B","jan1",2016,6.889,2
201,"Matematika",2235,"Odabrana poglavlja geometrije B","jan1",2017,7.636,2
