INDEKS,SKGODINA,OZNAKAROKA,BROJ_POLOZENIH_PREDMETA_U_DATOM_ROKU,PROSEK_STUDENTA_U_DATOM_ROKU_ZA_POLOZENE_ISPITE,PROSEK_STUDENTA
20170171,2017,jan1,2,8,7
20170171,2017,jun1,2,7.5,7
20170171,2017,sep1,1,6,7
20170171,2017,sep2,1,8,7
20170171,2018,jun1,1,6,7
20170171,2018,sep1,4,6.75,7
20170171,2019,jan2,1,6,7
20170171,2019,janps,1,8,7
20170171,2019,jun1,2,7,7
20170171,2019,sep1,1,6,7
20170171,2019,sep3,1,7,7
20170172,2017,jan1,3,8.33333333333333,8.33333333333333
20170174,2017,jan1,3,10,10
20170174,2017,jun1,3,10,10
20170174,2017,jun2,1,10,10
20170174,2018,jan1,2,10,10
20170174,2018,jun1,3,10,10
20170174,2018,jun2,3,10,10
20170174,2018,sep1,1,10,10
20170174,2019,jan1,2,10,10
20170174,2019,jan2,3,10,10
20170174,2019,jun1,2,10,10
20170174,2019,jun2,1,10,10
20170174,2019,sep1,2,10,10
20170174,2019,sep2,2,10,10
20170175,2017,jan1,1,10,7.11111111111111
20170175,2017,jan2,2,6.5,7.11111111111111
20170175,2017,jun1,1,9,7.11111111111111
20170175,2017,jun2,1,7,7.11111111111111
20170175,2018,jan1,1,6,7.11111111111111
20170175,2018,jun1,1,7,7.11111111111111
20170175,2019,sep1,1,6,7.11111111111111
20170175,2019,sep2,1,6,7.11111111111111
20170176,2017,jan1,2,7.5,6.88235294117647
20170176,2017,jan2,2,6.5,6.88235294117647
20170176,2017,jun1,1,7,6.88235294117647
20170176,2017,jun2,3,7,6.88235294117647
20170176,2017,sep2,2,6.5,6.88235294117647
20170176,2018,jan2,3,6.66666666666667,6.88235294117647
20170176,2018,jun1,2,6,6.88235294117647
20170176,2018,sep2,1,6,6.88235294117647
20170176,2019,jun1,1,10,6.88235294117647
20170177,2017,jan2,3,8,7.18181818181818
20170177,2017,jun2,1,7,7.18181818181818
20170177,2017,sep2,1,7,7.18181818181818
20170177,2019,jan2,1,8,7.18181818181818
20170177,2019,jun1,1,6,7.18181818181818
20170177,2019,jun2,1,6,7.18181818181818
20170177,2019,sep2,1,6,7.18181818181818
20170177,2019,sep3,2,7.5,7.18181818181818
20170178,2017,jan1,2,9,7.74074074074074
20170178,2017,jan2,2,9,7.74074074074074
20170178,2017,jun1,4,8.75,7.74074074074074
20170178,2017,jun2,1,9,7.74074074074074
20170178,2017,sep1,1,9,7.74074074074074
20170178,2018,jan1,1,6,7.74074074074074
20170178,2018,jan2,2,8,7.74074074074074
20170178,2018,jun1,2,7.5,7.74074074074074
20170178,2018,jun2,2,7.5,7.74074074074074
20170178,2018,sep1,1,9,7.74074074074074
20170178,2018,sep2,1,8,7.74074074074074
20170178,2019,jan2,2,6,7.74074074074074
20170178,2019,jun1,2,7.5,7.74074074074074
20170178,2019,jun2,1,6,7.74074074074074
20170178,2019,sep1,1,6,7.74074074074074
20170178,2019,sep3,2,6,7.74074074074074
20170179,2017,jan1,1,6,6.5
20170179,2017,jun1,1,6,6.5
20170179,2017,sep1,1,6,6.5
20170179,2018,jan2,1,7,6.5
20170179,2018,jun1,2,7.5,6.5
20170179,2018,jun2,1,7,6.5
20170179,2018,sep1,1,6,6.5
20170179,2018,sep2,1,6,6.5
20170179,2019,jun1,1,7,6.5
20170179,2019,jun2,1,6,6.5
20170179,2019,sep2,1,6,6.5
20170180,2017,jan1,4,6.75,6.95652173913043
20170180,2017,jun1,2,7.5,6.95652173913043
20170180,2017,jun2,1,8,6.95652173913043
20170180,2017,sep1,1,7,6.95652173913043
20170180,2017,sep2,1,6,6.95652173913043
20170180,2018,jan2,2,7,6.95652173913043
20170180,2018,jun1,2,6.5,6.95652173913043
20170180,2018,jun2,2,6.5,6.95652173913043
20170180,2019,jan1,2,7,6.95652173913043
20170180,2019,jun1,3,7,6.95652173913043
20170180,2019,jun2,1,7,6.95652173913043
20170180,2019,sep1,2,7.5,6.95652173913043
20170181,2017,jan1,2,8,7.33333333333333
20170181,2017,jan2,1,7,7.33333333333333
20170181,2017,sep1,1,7,7.33333333333333
20170181,2018,jan2,1,6,7.33333333333333
20170181,2018,jun1,3,8,7.33333333333333
20170181,2018,sep1,1,7,7.33333333333333
20170181,2018,sep2,1,6,7.33333333333333
20170181,2019,jan2,2,8,7.33333333333333
20170181,2019,sep1,2,7,7.33333333333333
20170181,2019,sep3,1,7,7.33333333333333
20170182,2017,jan1,2,9.5,7.58823529411765
20170182,2017,jan2,2,8.5,7.58823529411765
20170182,2017,jun1,3,8.33333333333333,7.58823529411765
20170182,2017,jun2,2,8,7.58823529411765
20170182,2017,sep2,1,6,7.58823529411765
20170182,2018,jan2,2,7.5,7.58823529411765
20170182,2018,sep1,2,6,7.58823529411765
20170182,2018,sep2,1,6,7.58823529411765
20170182,2019,janps,1,7,7.58823529411765
20170182,2019,sep1,1,6,7.58823529411765
20170183,2017,jan1,3,8.33333333333333,7.69565217391304
20170183,2017,jan2,1,8,7.69565217391304
20170183,2017,jun1,3,8.33333333333333,7.69565217391304
20170183,2017,jun2,1,7,7.69565217391304
20170183,2017,sep1,1,10,7.69565217391304
20170183,2017,sep2,1,6,7.69565217391304
20170183,2018,jan2,2,7.5,7.69565217391304
20170183,2018,jun1,1,8,7.69565217391304
20170183,2018,jun2,2,6.5,7.69565217391304
20170183,2018,sep1,2,7.5,7.69565217391304
20170183,2018,sep2,1,7,7.69565217391304
20170183,2019,jan2,1,6,7.69565217391304
20170183,2019,jun1,1,6,7.69565217391304
20170183,2019,sep1,1,9,7.69565217391304
20170183,2019,sep2,2,8.5,7.69565217391304
20170184,2017,jan1,2,9,8.03846153846154
20170184,2017,jan2,1,8,8.03846153846154
20170184,2017,jun1,2,6,8.03846153846154
20170184,2017,jun2,1,7,8.03846153846154
20170184,2017,sep2,1,7,8.03846153846154
20170184,2018,jan1,1,6,8.03846153846154
20170184,2018,jan2,1,9,8.03846153846154
20170184,2018,jun1,5,8.4,8.03846153846154
20170184,2018,sep2,1,7,8.03846153846154
20170184,2019,jan1,1,9,8.03846153846154
20170184,2019,jan2,4,8.5,8.03846153846154
20170184,2019,jun1,1,8,8.03846153846154
20170184,2019,jun2,3,8,8.03846153846154
20170184,2019,sep1,2,9,8.03846153846154
20170185,2017,jan1,1,9,7.33333333333333
20170185,2017,jan2,2,6.5,7.33333333333333
20170186,2017,jan1,1,10,7.55555555555556
20170186,2017,jan2,2,8,7.55555555555556
20170186,2017,jun1,1,7,7.55555555555556
20170186,2017,jun2,2,6.5,7.55555555555556
20170186,2017,sep1,1,6,7.55555555555556
20170186,2018,jan2,2,7.5,7.55555555555556
20170186,2018,jun1,1,7,7.55555555555556
20170186,2018,jun2,1,7,7.55555555555556
20170186,2019,jan1,1,9,7.55555555555556
20170186,2019,jan2,2,8,7.55555555555556
20170186,2019,jun1,1,8,7.55555555555556
20170186,2019,jun2,1,8,7.55555555555556
20170186,2019,sep2,2,7,7.55555555555556
20170187,2017,jan1,2,7,6.78571428571429
20170187,2017,jan2,1,9,6.78571428571429
20170187,2017,jun2,2,7.5,6.78571428571429
20170187,2017,sep1,3,6.66666666666667,6.78571428571429
20170187,2017,sep2,1,6,6.78571428571429
20170187,2018,sep2,1,6,6.78571428571429
20170187,2019,jan2,1,6,6.78571428571429
20170187,2019,sep2,2,6,6.78571428571429
20170187,2019,sep3,1,7,6.78571428571429
20170188,2017,jan1,5,8.8,8.93333333333333
20170188,2017,jun1,3,9.33333333333333,8.93333333333333
20170188,2017,jun2,2,9.5,8.93333333333333
20170188,2018,jan1,1,10,8.93333333333333
20170188,2018,jan2,2,8,8.93333333333333
20170188,2018,jun1,4,9.25,8.93333333333333
20170188,2018,jun2,3,8.33333333333333,8.93333333333333
20170188,2019,jan1,2,10,8.93333333333333
20170188,2019,jan2,2,9.5,8.93333333333333
20170188,2019,jun1,3,8.66666666666667,8.93333333333333
20170188,2019,jun2,3,8,8.93333333333333
20170189,2017,jan1,1,10,6.875
20170189,2017,jan2,1,6,6.875
20170189,2017,sep1,1,6,6.875
20170189,2018,jan1,2,6.5,6.875
20170189,2019,jan1,1,6,6.875
20170189,2019,sep2,2,7,6.875
20170190,2018,jan2,2,7,7.25
20170190,2018,jun1,1,7,7.25
20170190,2019,sep3,1,8,7.25
20170191,2017,jan1,3,9,7.14814814814815
20170191,2017,jan2,2,6.5,7.14814814814815
20170191,2017,jun1,3,7.66666666666667,7.14814814814815
20170191,2017,jun2,2,8,7.14814814814815
20170191,2018,jan1,2,6,7.14814814814815
20170191,2018,jan2,1,7,7.14814814814815
20170191,2018,jun1,3,6,7.14814814814815
20170191,2018,sep1,3,7,7.14814814814815
20170191,2019,jan2,2,6,7.14814814814815
20170191,2019,jun1,1,7,7.14814814814815
20170191,2019,jun2,3,7.33333333333333,7.14814814814815
20170191,2019,sep1,1,7,7.14814814814815
20170191,2019,sep2,1,8,7.14814814814815
20170192,2017,jan1,4,9.25,7.57142857142857
20170192,2017,jun1,2,8.5,7.57142857142857
20170192,2017,jun2,1,9,7.57142857142857
20170192,2017,sep1,2,7,7.57142857142857
20170192,2018,jun1,1,6,7.57142857142857
20170192,2018,jun2,1,6,7.57142857142857
20170192,2018,sep1,3,7.66666666666667,7.57142857142857
20170192,2018,sep2,1,7,7.57142857142857
20170192,2019,jun1,2,7,7.57142857142857
20170192,2019,sep2,2,6.5,7.57142857142857
20170192,2019,sep3,2,6.5,7.57142857142857
20170193,2017,jan1,1,8,7.35
20170193,2017,jan2,1,6,7.35
20170193,2017,jun2,1,6,7.35
20170193,2018,jan1,1,6,7.35
20170193,2018,jun2,2,6,7.35
20170193,2018,sep1,3,8,7.35
20170193,2018,sep2,2,7,7.35
20170193,2019,jan2,2,7.5,7.35
20170193,2019,jun1,1,10,7.35
20170193,2019,sep1,2,8,7.35
20170193,2019,sep2,2,7.5,7.35
20170193,2019,sep3,2,7.5,7.35
20170194,2017,jan1,3,8.66666666666667,8.6
20170194,2017,jan2,2,10,8.6
20170194,2017,jun1,2,9.5,8.6
20170194,2017,jun2,3,9,8.6
20170194,2018,jan1,1,8,8.6
20170194,2018,jan2,3,9,8.6
20170194,2018,jun1,3,8.33333333333333,8.6
20170194,2018,jun2,1,9,8.6
20170194,2018,sep1,2,8,8.6
20170194,2019,jan1,1,8,8.6
20170194,2019,jan2,2,8,8.6
20170194,2019,jun1,2,9,8.6
20170194,2019,jun2,2,8.5,8.6
20170194,2019,sep3,3,7.33333333333333,8.6
20170195,2017,jan1,2,8,8.08695652173913
20170195,2017,jan2,2,7,8.08695652173913
20170195,2017,jun2,4,8.75,8.08695652173913
20170195,2017,sep2,1,7,8.08695652173913
20170195,2018,jun1,2,9,8.08695652173913
20170195,2018,jun2,3,8.66666666666667,8.08695652173913
20170195,2018,sep1,3,7.66666666666667,8.08695652173913
20170195,2019,jan2,2,7.5,8.08695652173913
20170195,2019,jun1,1,8,8.08695652173913
20170195,2019,sep3,3,8,8.08695652173913
20170196,2017,jan1,1,10,10
20170196,2017,jun1,1,10,10
20170196,2018,jun1,1,10,10
20170196,2019,sep3,1,10,10
20170197,2017,jan1,3,7.66666666666667,6.76470588235294
20170197,2017,jan2,1,6,6.76470588235294
20170197,2017,jun1,3,6.66666666666667,6.76470588235294
20170197,2017,jun2,2,7,6.76470588235294
20170197,2017,sep1,1,6,6.76470588235294
20170197,2018,jan1,1,6,6.76470588235294
20170197,2018,jan2,1,6,6.76470588235294
20170197,2018,jun2,1,6,6.76470588235294
20170197,2018,sep2,2,6.5,6.76470588235294
20170197,2019,jan1,1,8,6.76470588235294
20170197,2019,sep3,1,7,6.76470588235294
20170198,2017,jan1,1,8,6.6
20170198,2017,jan2,1,7,6.6
20170198,2017,jun1,2,7,6.6
20170198,2017,sep1,1,6,6.6
20170198,2017,sep2,1,7,6.6
20170198,2018,jan2,1,6,6.6
20170198,2018,jun1,1,6,6.6
20170198,2018,sep2,1,6,6.6
20170198,2019,jan2,1,6,6.6
20170200,2017,jan1,3,8.66666666666667,7.90909090909091
20170200,2017,jan2,2,7.5,7.90909090909091
20170200,2017,jun1,3,7.66666666666667,7.90909090909091
20170200,2017,jun2,1,10,7.90909090909091
20170200,2017,sep1,1,8,7.90909090909091
20170200,2018,jan1,1,8,7.90909090909091
20170200,2018,jan2,2,10,7.90909090909091
20170200,2018,jun1,2,7,7.90909090909091
20170200,2018,jun2,1,9,7.90909090909091
20170200,2018,sep1,2,6.5,7.90909090909091
20170200,2019,jun1,1,7,7.90909090909091
20170200,2019,jun2,2,7,7.90909090909091
20170200,2019,sep1,1,7,7.90909090909091
20170201,2017,jan1,3,8,8.05882352941176
20170201,2017,jun1,2,9.5,8.05882352941176
20170201,2018,jan1,1,10,8.05882352941176
20170201,2018,jan2,2,7.5,8.05882352941176
20170201,2018,jun1,1,8,8.05882352941176
20170201,2018,jun2,1,8,8.05882352941176
20170201,2018,sep1,1,7,8.05882352941176
20170201,2019,jan2,1,7,8.05882352941176
20170201,2019,jun1,2,8,8.05882352941176
20170201,2019,jun2,1,9,8.05882352941176
20170201,2019,sep1,1,7,8.05882352941176
20170201,2019,sep2,1,7,8.05882352941176
20170202,2017,jan1,1,9,9
20170203,2017,sep2,1,9,7.5
20170203,2018,jan1,1,6,7.5
20170204,2017,jan1,3,7.33333333333333,7.23529411764706
20170204,2017,jun1,5,7.2,7.23529411764706
20170204,2017,jun2,1,7,7.23529411764706
20170204,2018,jan1,1,9,7.23529411764706
20170204,2018,jan2,1,8,7.23529411764706
20170204,2018,jun1,4,7,7.23529411764706
20170204,2018,sep2,1,7,7.23529411764706
20170204,2019,jun1,1,6,7.23529411764706
20170205,2017,jan1,3,9.33333333333333,9.66666666666667
20170205,2017,jan2,2,9.5,9.66666666666667
20170205,2017,jun1,4,9.5,9.66666666666667
20170205,2017,jun2,1,10,9.66666666666667
20170205,2018,jan1,3,10,9.66666666666667
20170205,2018,jan2,2,10,9.66666666666667
20170205,2018,jun1,3,9,9.66666666666667
20170205,2018,jun2,3,9.66666666666667,9.66666666666667
20170205,2018,sep1,2,9.5,9.66666666666667
20170205,2018,sep2,2,10,9.66666666666667
20170205,2019,jan1,4,10,9.66666666666667
20170205,2019,jan2,3,9.33333333333333,9.66666666666667
20170205,2019,jun1,3,10,9.66666666666667
20170205,2019,jun2,3,9.33333333333333,9.66666666666667
20170205,2019,sep1,1,10,9.66666666666667
20170205,2019,sep2,3,10,9.66666666666667
20170206,2017,jun1,1,10,7.73684210526316
20170206,2017,sep1,2,7,7.73684210526316
20170206,2018,jan1,3,7,7.73684210526316
20170206,2018,jan2,1,7,7.73684210526316
20170206,2018,jun1,2,10,7.73684210526316
20170206,2018,sep1,1,6,7.73684210526316
20170206,2018,sep2,1,9,7.73684210526316
20170206,2019,jan1,3,7.33333333333333,7.73684210526316
20170206,2019,jan2,1,9,7.73684210526316
20170206,2019,jun1,2,7.5,7.73684210526316
20170206,2019,sep1,1,8,7.73684210526316
20170206,2019,sep2,1,6,7.73684210526316
20170207,2017,jan1,3,9,7.2
20170207,2017,jan2,1,9,7.2
20170207,2017,jun1,4,6.75,7.2
20170207,2017,jun2,1,6,7.2
20170207,2017,sep1,1,8,7.2
20170207,2018,jan2,2,6.5,7.2
20170207,2018,jun1,1,9,7.2
20170207,2018,jun2,1,7,7.2
20170207,2018,sep1,1,6,7.2
20170207,2018,sep2,1,6,7.2
20170207,2019,jan1,1,7,7.2
20170207,2019,jan2,1,6,7.2
20170207,2019,sep2,1,7,7.2
20170207,2019,sep3,1,6,7.2
20170208,2017,jan1,1,10,7.35714285714286
20170208,2017,jan2,2,8.5,7.35714285714286
20170208,2017,sep1,2,6,7.35714285714286
20170208,2017,sep2,1,7,7.35714285714286
20170208,2018,jan2,1,8,7.35714285714286
20170208,2018,jun2,1,6,7.35714285714286
20170208,2018,sep1,2,6,7.35714285714286
20170208,2019,jan2,1,9,7.35714285714286
20170208,2019,janps,1,7,7.35714285714286
20170208,2019,sep1,1,8,7.35714285714286
20170208,2019,sep2,1,7,7.35714285714286
20170209,2017,jan1,1,9,9
20170210,2017,jan1,3,8,7.57142857142857
20170210,2017,jan2,2,8,7.57142857142857
20170210,2017,jun1,3,7.66666666666667,7.57142857142857
20170210,2017,jun2,1,8,7.57142857142857
20170210,2017,sep2,1,6,7.57142857142857
20170210,2018,jun1,2,8,7.57142857142857
20170210,2019,jan2,1,7,7.57142857142857
20170210,2019,janps,1,6,7.57142857142857
20170211,2017,jan1,4,9,8.46666666666667
20170211,2017,jan2,1,10,8.46666666666667
20170211,2017,jun1,3,9.33333333333333,8.46666666666667
20170211,2017,jun2,2,9.5,8.46666666666667
20170211,2018,jan1,3,8,8.46666666666667
20170211,2018,jan2,1,6,8.46666666666667
20170211,2018,jun1,3,9,8.46666666666667
20170211,2018,jun2,2,8,8.46666666666667
20170211,2018,sep2,1,8,8.46666666666667
20170211,2019,jan1,2,7,8.46666666666667
20170211,2019,jan2,2,9,8.46666666666667
20170211,2019,jun1,2,9.5,8.46666666666667
20170211,2019,jun2,2,7.5,8.46666666666667
20170211,2019,sep3,2,7,8.46666666666667
20170212,2017,jan1,1,10,10
20170213,2017,jan1,3,9,7.48
20170213,2017,jun1,4,8.5,7.48
20170213,2017,jun2,1,9,7.48
20170213,2017,sep2,2,6,7.48
20170213,2018,jan2,3,7,7.48
20170213,2018,jun1,2,6.5,7.48
20170213,2018,jun2,1,6,7.48
20170213,2018,sep2,1,9,7.48
20170213,2019,jan1,1,8,7.48
20170213,2019,jan2,2,7.5,7.48
20170213,2019,jun1,2,6,7.48
20170213,2019,sep2,2,6.5,7.48
20170213,2019,sep3,1,8,7.48
20170214,2017,jan1,1,10,7.08333333333333
20170214,2018,jan1,1,8,7.08333333333333
20170214,2018,jun1,2,6.5,7.08333333333333
20170214,2018,sep1,2,6,7.08333333333333
20170214,2019,jan2,1,6,7.08333333333333
20170214,2019,jun1,1,6,7.08333333333333
20170214,2019,jun2,1,10,7.08333333333333
20170214,2019,sep1,1,6,7.08333333333333
20170214,2019,sep2,1,8,7.08333333333333
20170214,2019,sep3,1,6,7.08333333333333
20170215,2017,jan1,1,10,7.18181818181818
20170215,2017,jun1,1,8,7.18181818181818
20170215,2017,sep1,1,7,7.18181818181818
20170215,2018,jan2,1,6,7.18181818181818
20170215,2018,sep2,1,8,7.18181818181818
20170215,2019,jan2,1,6,7.18181818181818
20170215,2019,jun1,2,7,7.18181818181818
20170215,2019,jun2,1,8,7.18181818181818
20170215,2019,sep3,2,6,7.18181818181818
20170216,2017,jan1,2,7.5,7.07692307692308
20170216,2017,jun1,2,7,7.07692307692308
20170216,2017,sep2,1,8,7.07692307692308
20170216,2018,jan1,2,6,7.07692307692308
20170216,2018,jan2,1,8,7.07692307692308
20170216,2018,jun1,1,8,7.07692307692308
20170216,2018,jun2,1,6,7.07692307692308
20170216,2018,sep2,1,7,7.07692307692308
20170216,2019,jan2,1,8,7.07692307692308
20170216,2019,sep2,1,6,7.07692307692308
20170217,2017,jan1,1,10,7.27272727272727
20170217,2017,sep1,3,6.66666666666667,7.27272727272727
20170217,2018,jan1,2,6.5,7.27272727272727
20170217,2018,jun1,1,7,7.27272727272727
20170217,2018,jun2,1,6,7.27272727272727
20170217,2019,sep1,1,9,7.27272727272727
20170217,2019,sep3,2,7.5,7.27272727272727
20170219,2017,jan1,3,10,10
20170219,2017,jun1,4,10,10
20170219,2018,jan1,4,10,10
20170219,2018,jun1,3,10,10
20170219,2018,jun2,2,10,10
20170219,2018,sep1,1,10,10
20170219,2018,sep2,1,10,10
20170219,2019,jan1,2,10,10
20170219,2019,jan2,1,10,10
20170219,2019,jun1,4,10,10
20170219,2019,jun2,3,10,10
20170219,2019,sep1,2,10,10
20170219,2019,sep2,2,10,10
20170219,2019,sep3,2,10,10
20170220,2017,jan1,4,9,8.73333333333333
20170220,2017,jan2,2,9,8.73333333333333
20170220,2017,jun1,3,10,8.73333333333333
20170220,2017,jun2,1,8,8.73333333333333
20170220,2018,jan1,2,9,8.73333333333333
20170220,2018,jan2,2,9,8.73333333333333
20170220,2018,jun1,2,9,8.73333333333333
20170220,2018,jun2,3,9.66666666666667,8.73333333333333
20170220,2018,sep1,1,10,8.73333333333333
20170220,2019,jan1,2,8.5,8.73333333333333
20170220,2019,jan2,2,6.5,8.73333333333333
20170220,2019,jun1,3,8.66666666666667,8.73333333333333
20170220,2019,jun2,2,6.5,8.73333333333333
20170220,2019,sep2,1,8,8.73333333333333
20170222,2017,jan1,3,10,9
20170222,2017,jun1,2,9.5,9
20170222,2017,jun2,1,6,9
20170222,2017,sep1,1,9,9
20170222,2018,jan1,2,10,9
20170222,2018,jun1,1,10,9
20170222,2018,jun2,2,10,9
20170222,2018,sep1,3,7.33333333333333,9
20170222,2018,sep2,1,8,9
20170222,2019,sep1,3,9.33333333333333,9
20170222,2019,sep2,2,9,9
20170222,2019,sep3,5,8.8,9
20170223,2017,jan1,2,10,8.17391304347826
20170223,2017,jan2,1,10,8.17391304347826
20170223,2017,jun1,1,6,8.17391304347826
20170223,2017,jun2,1,9,8.17391304347826
20170223,2017,sep1,1,6,8.17391304347826
20170223,2018,jan1,2,8.5,8.17391304347826
20170223,2018,jan2,1,8,8.17391304347826
20170223,2018,jun1,2,8,8.17391304347826
20170223,2018,jun2,1,7,8.17391304347826
20170223,2018,sep1,1,7,8.17391304347826
20170223,2018,sep2,2,7,8.17391304347826
20170223,2019,jan1,1,9,8.17391304347826
20170223,2019,jan2,3,8,8.17391304347826
20170223,2019,jun2,1,10,8.17391304347826
20170223,2019,sep1,1,8,8.17391304347826
20170223,2019,sep2,1,9,8.17391304347826
20170223,2019,sep3,1,8,8.17391304347826
20170224,2017,jan1,3,9,8.9
20170224,2017,jan2,1,8,8.9
20170224,2017,jun1,3,9.66666666666667,8.9
20170224,2017,jun2,1,6,8.9
20170224,2017,sep2,2,9,8.9
20170224,2018,jan1,2,9.5,8.9
20170224,2018,jan2,1,9,8.9
20170224,2018,jun1,3,8,8.9
20170224,2018,jun2,1,10,8.9
20170224,2018,sep2,3,7.66666666666667,8.9
20170224,2019,jan1,3,9,8.9
20170224,2019,jun1,4,9.75,8.9
20170224,2019,jun2,1,10,8.9
20170224,2019,sep1,2,9,8.9
20170226,2017,jan1,2,8,7.5
20170226,2017,jan2,2,7.5,7.5
20170226,2017,jun1,4,7.25,7.5
20170226,2017,jun2,2,6,7.5
20170226,2018,jan1,1,9,7.5
20170226,2018,jan2,1,7,7.5
20170226,2018,jun1,1,7,7.5
20170226,2018,jun2,1,10,7.5
20170226,2018,sep1,2,7.5,7.5
20170226,2019,jan1,1,8,7.5
20170226,2019,jan2,1,8,7.5
20170226,2019,jun1,1,8,7.5
20170226,2019,jun2,1,8,7.5
20170226,2019,sep2,1,6,7.5
20170226,2019,sep3,1,7,7.5
20170227,2017,jan1,3,9.33333333333333,9.03703703703704
20170227,2017,jun1,3,9.66666666666667,9.03703703703704
20170227,2017,jun2,1,8,9.03703703703704
20170227,2018,jan1,4,9.5,9.03703703703704
20170227,2018,jun1,3,10,9.03703703703704
20170227,2018,jun2,1,9,9.03703703703704
20170227,2018,sep2,1,7,9.03703703703704
20170227,2019,jan1,3,8.33333333333333,9.03703703703704
20170227,2019,jan2,2,8,9.03703703703704
20170227,2019,jun1,2,10,9.03703703703704
20170227,2019,jun2,1,9,9.03703703703704
20170227,2019,sep1,2,9,9.03703703703704
20170227,2019,sep2,1,7,9.03703703703704
20170228,2017,jan1,2,8,8
20170229,2017,jan2,1,6,7.33333333333333
20170229,2017,jun1,3,6.66666666666667,7.33333333333333
20170229,2017,sep1,1,7,7.33333333333333
20170229,2018,jan1,1,8,7.33333333333333
20170229,2018,jun2,1,8,7.33333333333333
20170229,2018,sep1,1,6,7.33333333333333
20170229,2018,sep2,1,7,7.33333333333333
20170229,2019,jan2,2,7,7.33333333333333
20170229,2019,jun1,1,10,7.33333333333333
20170229,2019,sep1,1,9,7.33333333333333
20170229,2019,sep3,2,7.5,7.33333333333333
20170230,2017,jan1,1,6,6
20170231,2017,jan1,2,9.5,9.04545454545455
20170231,2017,jan2,1,10,9.04545454545455
20170231,2017,jun2,2,9,9.04545454545455
20170231,2017,sep2,2,8,9.04545454545455
20170231,2018,jun1,2,7.5,9.04545454545455
20170231,2018,jun2,1,10,9.04545454545455
20170231,2018,sep1,1,9,9.04545454545455
20170231,2018,sep2,2,9.5,9.04545454545455
20170231,2019,jan1,1,9,9.04545454545455
20170231,2019,jun1,1,10,9.04545454545455
20170231,2019,jun2,2,8,9.04545454545455
20170231,2019,sep1,1,9,9.04545454545455
20170231,2019,sep2,1,9,9.04545454545455
20170231,2019,sep3,3,10,9.04545454545455
20170232,2017,jan1,2,10,8
20170232,2017,jan2,1,7,8
20170232,2017,jun1,2,9,8
20170232,2017,sep1,1,7,8
20170232,2017,sep2,1,9,8
20170232,2018,jan1,1,8,8
20170232,2018,jan2,2,8,8
20170232,2018,jun1,1,8,8
20170232,2018,jun2,2,8,8
20170232,2018,sep1,2,6.5,8
20170232,2018,sep2,1,6,8
20170232,2019,jan1,2,9,8
20170232,2019,jun1,4,8.5,8
20170232,2019,sep2,3,6.66666666666667,8
20170233,2017,jun2,1,6,6.4
20170233,2017,sep1,1,6,6.4
20170233,2018,jun2,2,6.5,6.4
20170233,2018,sep2,1,7,6.4
20170234,2017,jan1,1,8,7
20170234,2017,jan2,1,6,7
20170235,2017,jan1,2,9.5,8.08695652173913
20170235,2017,jan2,1,7,8.08695652173913
20170235,2017,jun2,3,7.66666666666667,8.08695652173913
20170235,2017,sep2,1,7,8.08695652173913
20170235,2018,jan2,2,8.5,8.08695652173913
20170235,2018,jun1,4,8.25,8.08695652173913
20170235,2018,jun2,2,8.5,8.08695652173913
20170235,2018,sep1,2,7,8.08695652173913
20170235,2019,jan1,1,10,8.08695652173913
20170235,2019,jan2,1,7,8.08695652173913
20170235,2019,jun1,1,8,8.08695652173913
20170235,2019,sep1,2,8.5,8.08695652173913
20170235,2019,sep2,1,7,8.08695652173913
20170239,2017,jan1,1,9,9
20170240,2017,jan1,1,10,8.5
20170240,2017,jan2,1,6,8.5
20170240,2017,jun1,1,10,8.5
20170240,2017,sep1,2,8,8.5
20170240,2017,sep2,2,9,8.5
20170240,2018,jan1,2,9,8.5
